Datetime,URL,Tweet Id,Username,Raw Text,Text,Reply Count,Retweet Count,Like Count,Quote Count,Links
2023-01-29 04:33:36+00:00,https://twitter.com/ReverdalK/status/1619554328309800960,1619554328309800960,ReverdalK,@MissyRo95856010 @BANKBRI_ID aman deh nabung di Britama Rencana,@MissyRo95856010 @BANKBRI_ID aman deh nabung di Britama Rencana,0,0,0,0,
2023-01-29 04:33:04+00:00,https://twitter.com/ReverdalK/status/1619554196390547456,1619554196390547456,ReverdalK,@oauliya23 @BANKBRI_ID gampang banget bayarnya,@oauliya23 @BANKBRI_ID gampang banget bayarnya,0,0,0,0,
2023-01-29 04:32:42+00:00,https://twitter.com/ReverdalK/status/1619554100382937088,1619554100382937088,ReverdalK,@raanends_ @BANKBRI_ID gampang banget bayarnya,@raanends_ @BANKBRI_ID gampang banget bayarnya,0,0,0,0,
2023-01-29 04:31:48+00:00,https://twitter.com/ReverdalK/status/1619553873890525185,1619553873890525185,ReverdalK,@Nuetizen @BANKBRI_ID canggih banget cardless,@Nuetizen @BANKBRI_ID canggih banget cardless,0,0,0,0,
2023-01-29 04:31:18+00:00,https://twitter.com/ReverdalK/status/1619553751471366145,1619553751471366145,ReverdalK,@hafidalpin @BANKBRI_ID mantul banget promonya sih,@hafidalpin @BANKBRI_ID mantul banget promonya sih,0,0,0,0,
2023-01-29 04:30:56+00:00,https://twitter.com/ReverdalK/status/1619553659507081217,1619553659507081217,ReverdalK,@NctzenSmg @BANKBRI_ID bisa naik limit juga,@NctzenSmg @BANKBRI_ID bisa naik limit juga,0,0,0,0,
2023-01-29 04:30:26+00:00,https://twitter.com/ReverdalK/status/1619553531069075459,1619553531069075459,ReverdalK,@raanends_ @BANKBRI_ID untung aja udah kedaftar Brimo,@raanends_ @BANKBRI_ID untung aja udah kedaftar Brimo,0,0,0,0,
2023-01-29 04:30:07+00:00,https://twitter.com/ReverdalK/status/1619553452618817536,1619553452618817536,ReverdalK,@xygrth @BANKBRI_ID untung aja udah kedaftar Brimo,@xygrth @BANKBRI_ID untung aja udah kedaftar Brimo,0,0,0,0,
2023-01-29 04:29:33+00:00,https://twitter.com/ReverdalK/status/1619553310801010688,1619553310801010688,ReverdalK,@kahluabeachclub @BANKBRI_ID brizzi ini andalan gue,@kahluabeachclub @BANKBRI_ID brizzi ini andalan gue,0,0,0,0,
2023-01-29 04:28:46+00:00,https://twitter.com/ReverdalK/status/1619553113698095105,1619553113698095105,ReverdalK,@BANKBRI_ID dukung penuh BRI dan Polri,@BANKBRI_ID dukung penuh BRI dan Polri,0,0,0,0,
2023-01-29 04:28:29+00:00,https://twitter.com/ReverdalK/status/1619553039408566272,1619553039408566272,ReverdalK,@BANKBRI_ID dukung penuh BRI dan Polri,@BANKBRI_ID dukung penuh BRI dan Polri,0,0,0,0,
2023-01-29 04:17:26+00:00,https://twitter.com/rcpque/status/1619550261877563393,1619550261877563393,rcpque,@BANKBRI_ID oke makasih info nya,@BANKBRI_ID oke makasih info nya,2,0,1,1,
2023-01-29 04:14:10+00:00,https://twitter.com/BANKBRI_ID/status/1619549438938324993,1619549438938324993,BANKBRI_ID,"@nitahyunjin1 Transaksi lebih praktis dengan tarik tunai tanpa kartu di mesin ATM BRI hanya dengan menggunakan aplikasi BRImo. Hati-hati dalam memberikan informasi, akun resmi medsos BRI pasti sudah ter-Verified ya. Tks~Bevi (2)","@nitahyunjin1 Transaksi lebih praktis dengan tarik tunai tanpa kartu di mesin ATM BRI hanya dengan menggunakan aplikasi BRImo. Hati-hati dalam memberikan informasi, akun resmi medsos BRI pasti sudah ter-Verified ya. Tks~Bevi (2)",0,0,0,0,
2023-01-29 04:13:53+00:00,https://twitter.com/BANKBRI_ID/status/1619549367836487682,1619549367836487682,BANKBRI_ID,"@nitahyunjin1 Hai Sobat BRI, guna pengecekan kami sarankan melakukan pengecekan mutasi rekening melalui Internet Banking Browser/BRImo atau cetak mutasi rekening koran di kantor BRI terdekat membawa e-KTP, kartu ATM dan buku tabungan. (1)","@nitahyunjin1 Hai Sobat BRI, guna pengecekan kami sarankan melakukan pengecekan mutasi rekening melalui Internet Banking Browser/BRImo atau cetak mutasi rekening koran di kantor BRI terdekat membawa e-KTP, kartu ATM dan buku tabungan. (1)",0,0,0,0,
2023-01-29 04:12:27+00:00,https://twitter.com/BANKBRI_ID/status/1619549005066956802,1619549005066956802,BANKBRI_ID,@rcpque Pergantian PIN baru hanya dapat dilakukan oleh pemilik rekening ya. Tks~Bevi,@rcpque Pergantian PIN baru hanya dapat dilakukan oleh pemilik rekening ya. Tks~Bevi,1,0,0,0,
2023-01-29 04:11:09+00:00,https://twitter.com/nitahyunjin1/status/1619548678368407555,1619548678368407555,nitahyunjin1,"@BANKBRI_ID min, kok saldo saya tiba2 kepotong 12rb sebanyak tiga kali padahal saya nggak melakukan transfer ataupun ambil uang di atm sama sekali setelah uang 50rb masuk. Masa kena admin sebanyak tiga kali?? https://t.co/6b5ffDvsUV","@BANKBRI_ID min, kok saldo saya tiba2 kepotong 12rb sebanyak tiga kali padahal saya nggak melakukan transfer ataupun ambil uang di atm sama sekali setelah uang 50rb masuk. Masa kena admin sebanyak tiga kali?? https://t.co/6b5ffDvsUV",10,1,2,4,
2023-01-29 04:09:23+00:00,https://twitter.com/rcpque/status/1619548233902206976,1619548233902206976,rcpque,@BANKBRI_ID oh iya kalau di wakilkan orang tua kandung boleh ga?,@BANKBRI_ID oh iya kalau di wakilkan orang tua kandung boleh ga?,0,0,0,0,
2023-01-29 04:04:02+00:00,https://twitter.com/drake_bn/status/1619546888411426819,1619546888411426819,drake_bn,"@quwxhlwlpb756 @Scrt__zi_ @HaloBCA @BANKBRI_ID Gak pakai WA kak, pakainya MiChat :(","@quwxhlwlpb756 @Scrt__zi_ @HaloBCA @BANKBRI_ID Gak pakai WA kak, pakainya MiChat :(",1,0,0,0,
2023-01-29 04:00:17+00:00,https://twitter.com/BANKBRI_ID/status/1619545945083113473,1619545945083113473,BANKBRI_ID,"@rcpque Transaksi dapat dilakukan selama rekening aktif. Jika Sobat BRI terdaftar pada layanan Internet Banking, transaksi dapat dilakukan melalui aplikasi BRImo. Tks~Bevi","@rcpque Transaksi dapat dilakukan selama rekening aktif. Jika Sobat BRI terdaftar pada layanan Internet Banking, transaksi dapat dilakukan melalui aplikasi BRImo. Tks~Bevi",1,0,0,0,
2023-01-29 03:58:46+00:00,https://twitter.com/drake_bn/status/1619545564122849280,1619545564122849280,drake_bn,@Scrt__zi_ @HaloBCA Emg iya pa min klu @BANKBRI_ID suka nyebelin? 🤔,@Scrt__zi_ @HaloBCA Emg iya pa min klu @BANKBRI_ID suka nyebelin? 🤔,1,0,0,1,
2023-01-29 03:55:14+00:00,https://twitter.com/rcpque/status/1619544675198849025,1619544675198849025,rcpque,@BANKBRI_ID apakah tidak masalah jika tidak mengurus kartu atm yg di blokir?,@BANKBRI_ID apakah tidak masalah jika tidak mengurus kartu atm yg di blokir?,7,0,3,4,
2023-01-29 03:50:35+00:00,https://twitter.com/BANKBRI_ID/status/1619543501586460674,1619543501586460674,BANKBRI_ID,"@rcpque Akun resmi Medsos BRI sudah ter-Verified ya. Untuk mendapatkan layanan yang lebih seru, silakan menghubungi Contact BRI Sabrina WhatsApp 08121214017. Tks~Asri","@rcpque Akun resmi Medsos BRI sudah ter-Verified ya. Untuk mendapatkan layanan yang lebih seru, silakan menghubungi Contact BRI Sabrina WhatsApp 08121214017. Tks~Asri",0,0,0,0,
2023-01-29 03:50:18+00:00,https://twitter.com/BANKBRI_ID/status/1619543433793925121,1619543433793925121,BANKBRI_ID,"@rcpque Selama rekening masih dalam status aktif maka rekening yang dimiliki masih bisa digunakan transaksi atau menerima transaksi.

 Saat ini tarik tunai tanpa kartu bisa menggunakan aplikasi BRImo di mesin ATM BRI. (1)","@rcpque Selama rekening masih dalam status aktif maka rekening yang dimiliki masih bisa digunakan transaksi atau menerima transaksi.

 Saat ini tarik tunai tanpa kartu bisa menggunakan aplikasi BRImo di mesin ATM BRI. (1)",1,0,0,0,
2023-01-29 03:42:22+00:00,https://twitter.com/BANKBRI_ID/status/1619541435333885952,1619541435333885952,BANKBRI_ID,@rcpque Kami lakukan pengecekan untuk daerah Tegal belum tersedia layanan Weekend Banking. Mohon kesediaan mengunjungi kantor BRI di hari dan jam kerja. Tks~Bevi,@rcpque Kami lakukan pengecekan untuk daerah Tegal belum tersedia layanan Weekend Banking. Mohon kesediaan mengunjungi kantor BRI di hari dan jam kerja. Tks~Bevi,1,0,0,0,
2023-01-29 03:41:07+00:00,https://twitter.com/BANKBRI_ID/status/1619541121805484033,1619541121805484033,BANKBRI_ID,"@taeingalaxy atau mengunjungi kantor BRI terdekat dengan membawa buku tabungan, kartu ATM dan e-KTP.

Hati-hati dalam memberikan informasi, akun resmi Medsos BRI pasti sudah ter-Verified ya. Tks~Asri (3(","@taeingalaxy atau mengunjungi kantor BRI terdekat dengan membawa buku tabungan, kartu ATM dan e-KTP.

Hati-hati dalam memberikan informasi, akun resmi Medsos BRI pasti sudah ter-Verified ya. Tks~Asri (3(",0,0,0,0,
2023-01-29 03:40:37+00:00,https://twitter.com/BANKBRI_ID/status/1619540996139937792,1619540996139937792,BANKBRI_ID,"@taeingalaxy Apabila terdapat transaksi yang tidak diketahui, silakan membuat laporan melalui layanan Internet Banking Browser https://t.co/gm3DYrMdow di menu ""Layanan Nasabah"" kemudian ""Buat Pesan"", menghubungi Contact BRI 14017/1500 017 (2)","@taeingalaxy Apabila terdapat transaksi yang tidak diketahui, silakan membuat laporan melalui layanan Internet Banking Browser https://t.co/gm3DYrMdow di menu ""Layanan Nasabah"" kemudian ""Buat Pesan"", menghubungi Contact BRI 14017/1500 017 (2)",0,0,0,0,"[TextLink(text='ib.bri.co.id/ib-bri/', url='https://ib.bri.co.id/ib-bri/', tcourl='https://t.co/gm3DYrMdow', indices=(127, 150))]"
2023-01-29 03:39:59+00:00,https://twitter.com/BANKBRI_ID/status/1619540834051055617,1619540834051055617,BANKBRI_ID,"@taeingalaxy Hai Sobat BRI, kami sarankan melakukan pengecekan mutasi rekening melalui aplikasi BRImo atau cetak rekening koran dengan mengunjungi kantor BRI terdekat, membawa buku tabungan, kartu ATM dan e- KTP. (1)","@taeingalaxy Hai Sobat BRI, kami sarankan melakukan pengecekan mutasi rekening melalui aplikasi BRImo atau cetak rekening koran dengan mengunjungi kantor BRI terdekat, membawa buku tabungan, kartu ATM dan e- KTP. (1)",0,0,0,0,
2023-01-29 03:35:05+00:00,https://twitter.com/rcpque/status/1619539602163011584,1619539602163011584,rcpque,@BANKBRI_ID saya lihat di google lihat ada di lokasi pasar trayeman slawi apakah betul?,@BANKBRI_ID saya lihat di google lihat ada di lokasi pasar trayeman slawi apakah betul?,2,0,1,1,
2023-01-29 03:34:34+00:00,https://twitter.com/CFrozensmg/status/1619539470478630913,1619539470478630913,CFrozensmg,@BANKBRI_ID semoga Indonesia makin aman,@BANKBRI_ID semoga Indonesia makin aman,0,0,0,0,
2023-01-29 03:34:09+00:00,https://twitter.com/CFrozensmg/status/1619539367458148353,1619539367458148353,CFrozensmg,@BANKBRI_ID semoga Indonesia makin aman,@BANKBRI_ID semoga Indonesia makin aman,0,0,0,0,
2023-01-29 03:32:54+00:00,https://twitter.com/BANKBRI_ID/status/1619539051643809792,1619539051643809792,BANKBRI_ID,"@rcpque FYI, akun resmi media sosial BRI hanya yang sudah ter-Verified ya. Tks~Bevi (2)","@rcpque FYI, akun resmi media sosial BRI hanya yang sudah ter-Verified ya. Tks~Bevi (2)",0,0,0,0,
2023-01-29 03:32:42+00:00,https://twitter.com/BANKBRI_ID/status/1619539003669377025,1619539003669377025,BANKBRI_ID,"@rcpque Kami lakukan pengecekan untuk daerah Tegal belum terdapat layanan Weekend Banking. Mohon kesediaan pemilik rekening mengunjungi kantor BRI di hari dan jam kerja. 

Saat ini tarik tunai tanpa kartu bisa menggunakan aplikasi BRImo di mesin ATM BRI. (1)","@rcpque Kami lakukan pengecekan untuk daerah Tegal belum terdapat layanan Weekend Banking. Mohon kesediaan pemilik rekening mengunjungi kantor BRI di hari dan jam kerja. 

Saat ini tarik tunai tanpa kartu bisa menggunakan aplikasi BRImo di mesin ATM BRI. (1)",1,0,0,0,
2023-01-29 03:32:23+00:00,https://twitter.com/CFrozensmg/status/1619538923293929472,1619538923293929472,CFrozensmg,@kahluabeachclub @BANKBRI_ID kartu andalan gue nih,@kahluabeachclub @BANKBRI_ID kartu andalan gue nih,0,0,0,0,
2023-01-29 03:31:53+00:00,https://twitter.com/CFrozensmg/status/1619538796982452226,1619538796982452226,CFrozensmg,@xygrth @BANKBRI_ID mantap nih tinggal scan aja,@xygrth @BANKBRI_ID mantap nih tinggal scan aja,0,0,0,0,
2023-01-29 03:31:04+00:00,https://twitter.com/CFrozensmg/status/1619538593286062080,1619538593286062080,CFrozensmg,@raanends_ @BANKBRI_ID mantap nih tinggal scan aja,@raanends_ @BANKBRI_ID mantap nih tinggal scan aja,0,0,0,0,
2023-01-29 03:30:34+00:00,https://twitter.com/CFrozensmg/status/1619538467259826176,1619538467259826176,CFrozensmg,@NctzenSmg @BANKBRI_ID super keren nih aplikasi,@NctzenSmg @BANKBRI_ID super keren nih aplikasi,0,0,0,0,
2023-01-29 03:30:02+00:00,https://twitter.com/CFrozensmg/status/1619538331204976640,1619538331204976640,CFrozensmg,@hafidalpin @BANKBRI_ID wajib manfaatin promonya,@hafidalpin @BANKBRI_ID wajib manfaatin promonya,0,0,0,0,
2023-01-29 03:29:36+00:00,https://twitter.com/CFrozensmg/status/1619538223344254976,1619538223344254976,CFrozensmg,@Nuetizen @BANKBRI_ID must try nih fiturnya,@Nuetizen @BANKBRI_ID must try nih fiturnya,0,0,0,0,
2023-01-29 03:28:26+00:00,https://twitter.com/CFrozensmg/status/1619537928136568832,1619537928136568832,CFrozensmg,@raanends_ @BANKBRI_ID semua bisa pake Brimo,@raanends_ @BANKBRI_ID semua bisa pake Brimo,0,0,0,0,
2023-01-29 03:27:31+00:00,https://twitter.com/CFrozensmg/status/1619537698892697602,1619537698892697602,CFrozensmg,@oauliya23 @BANKBRI_ID fiturnya bantu bangett,@oauliya23 @BANKBRI_ID fiturnya bantu bangett,0,0,0,0,
2023-01-29 03:26:24+00:00,https://twitter.com/CFrozensmg/status/1619537416058208257,1619537416058208257,CFrozensmg,@MissyRo95856010 @BANKBRI_ID mau nyoba nabung juga ah,@MissyRo95856010 @BANKBRI_ID mau nyoba nabung juga ah,0,0,0,0,
2023-01-29 03:24:13+00:00,https://twitter.com/taeingalaxy/status/1619536867699085313,1619536867699085313,taeingalaxy,"@BANKBRI_ID hallo saldo ATM kok bisa bisa berkurang 400 lebih ya,padahal tidak digunakan transaksi apapun.gak aktifin mbanking juga.gimanaaa?","@BANKBRI_ID hallo saldo ATM kok bisa bisa berkurang 400 lebih ya,padahal tidak digunakan transaksi apapun.gak aktifin mbanking juga.gimanaaa?",3,0,1,2,
2023-01-29 03:21:03+00:00,https://twitter.com/rcpque/status/1619536070961659904,1619536070961659904,rcpque,"@BANKBRI_ID lokasi slawi kabupaten tegal, gimana caranya kak, ngurus di wekend?","@BANKBRI_ID lokasi slawi kabupaten tegal, gimana caranya kak, ngurus di wekend?",0,0,0,0,
2023-01-29 03:18:20+00:00,https://twitter.com/BANKBRI_ID/status/1619535386199609345,1619535386199609345,BANKBRI_ID,"@rcpque Pembuatan PIN hanya dapat dilakukan oleh pemilik rekening ya. Saat ini kantor BRI tersedia layanan Weekend Banking, guna pengecekan mohon diinformasikan lokasi saat ini. 

Sobat BRI harus tetap waspada, semua akun resmi media sosial BRI sudah ter-Verified ya. Tks~Bevi","@rcpque Pembuatan PIN hanya dapat dilakukan oleh pemilik rekening ya. Saat ini kantor BRI tersedia layanan Weekend Banking, guna pengecekan mohon diinformasikan lokasi saat ini. 

Sobat BRI harus tetap waspada, semua akun resmi media sosial BRI sudah ter-Verified ya. Tks~Bevi",1,0,0,0,
2023-01-29 03:18:16+00:00,https://twitter.com/Carolinaamanis/status/1619535371490177026,1619535371490177026,Carolinaamanis,@MissyRo95856010 @BANKBRI_ID paling gampang nabung pake Britama Rencana,@MissyRo95856010 @BANKBRI_ID paling gampang nabung pake Britama Rencana,0,0,0,0,
2023-01-29 03:17:52+00:00,https://twitter.com/taeingalaxy/status/1619535270759788547,1619535270759788547,taeingalaxy,@BANKBRI_ID Masih gak paham kak 🥲 berarti solusinya harus laporan ke bank terdekat??,@BANKBRI_ID Masih gak paham kak 🥲 berarti solusinya harus laporan ke bank terdekat??,0,0,0,0,
2023-01-29 03:17:05+00:00,https://twitter.com/Carolinaamanis/status/1619535073824632834,1619535073824632834,Carolinaamanis,@oauliya23 @BANKBRI_ID jangan lupa bayar paylater habis gajian,@oauliya23 @BANKBRI_ID jangan lupa bayar paylater habis gajian,0,0,0,0,
2023-01-29 03:15:25+00:00,https://twitter.com/rcpque/status/1619534653706346496,1619534653706346496,rcpque,"@BANKBRI_ID orang yang punya rekening hari senin-jumat masuk kerja, mau di wakilin kakak kandung nya boleh ga?","@BANKBRI_ID orang yang punya rekening hari senin-jumat masuk kerja, mau di wakilin kakak kandung nya boleh ga?",0,0,0,0,
2023-01-29 03:14:57+00:00,https://twitter.com/BANKBRI_ID/status/1619534537134084099,1619534537134084099,BANKBRI_ID,"@taeingalaxy Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu dengan aplikasi BRImo.
Akun resmi media sosial BRI sudah ter-Verified ya. Tks~Lena (3)","@taeingalaxy Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu dengan aplikasi BRImo.
Akun resmi media sosial BRI sudah ter-Verified ya. Tks~Lena (3)",1,0,0,0,
2023-01-29 03:14:37+00:00,https://twitter.com/BANKBRI_ID/status/1619534450911752195,1619534450911752195,BANKBRI_ID,"@taeingalaxy terdapat transaksi tidak dilakukan bisa pembuatan laporan mengirim pesan melalui Internet Banking versi Browser dengan memilih menu Layanan Nasabah &gt; Pesan &gt; Buat Pesan Baru, melalui Contact BRI 14017/1500017 atau melalui kantor BRI terdekat. (2)","@taeingalaxy terdapat transaksi tidak dilakukan bisa pembuatan laporan mengirim pesan melalui Internet Banking versi Browser dengan memilih menu Layanan Nasabah &gt; Pesan &gt; Buat Pesan Baru, melalui Contact BRI 14017/1500017 atau melalui kantor BRI terdekat. (2)",0,0,0,0,
2023-01-29 03:14:14+00:00,https://twitter.com/BANKBRI_ID/status/1619534353549385729,1619534353549385729,BANKBRI_ID,"@taeingalaxy Hai Sobat BRI, silakan melakukan pengecekan mutasi melalui Internet Banking/BRImo atau cetak buku tabungan di kantor BRI terdekat membawa buku tabungan, e-KTP dan kartu ATM. Pastikan kembali saat ini ada pinjaman atau asuransi yang belum terbayarkan. Jika (1)","@taeingalaxy Hai Sobat BRI, silakan melakukan pengecekan mutasi melalui Internet Banking/BRImo atau cetak buku tabungan di kantor BRI terdekat membawa buku tabungan, e-KTP dan kartu ATM. Pastikan kembali saat ini ada pinjaman atau asuransi yang belum terbayarkan. Jika (1)",0,0,0,0,
2023-01-29 03:12:34+00:00,https://twitter.com/BANKBRI_ID/status/1619533937692520448,1619533937692520448,BANKBRI_ID,"@rcpque Just Info, akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Bevi (3)","@rcpque Just Info, akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Bevi (3)",0,0,0,0,
2023-01-29 03:12:27+00:00,https://twitter.com/BANKBRI_ID/status/1619533908235911170,1619533908235911170,BANKBRI_ID,"@rcpque atau rekening Giro Rp10.000,- ya. Buatlah PIN yang bukan angka berurut atau menyerupai tanggal lahir dan mudah diingat serta tidak menginformasikan PIN kepada siapa pun.

Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu dengan aplikasi BRImo. (2)","@rcpque atau rekening Giro Rp10.000,- ya. Buatlah PIN yang bukan angka berurut atau menyerupai tanggal lahir dan mudah diingat serta tidak menginformasikan PIN kepada siapa pun.

Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu dengan aplikasi BRImo. (2)",1,0,0,0,
2023-01-29 03:12:18+00:00,https://twitter.com/BANKBRI_ID/status/1619533870478819329,1619533870478819329,BANKBRI_ID,"@rcpque Hai Sobat BRI, pengajuan PIN baru dapat dilakukan oleh pemilik rekening ya. Silakan mengunjungi kantor BRI terdekat kecuali Teras BRI membawa buku tabungan, kartu ATM, e-KTP dan akan dikenakan biaya yang disesuaikan dengan jenis rekening. Rekening tabungan Rp5.000,- (1)","@rcpque Hai Sobat BRI, pengajuan PIN baru dapat dilakukan oleh pemilik rekening ya. Silakan mengunjungi kantor BRI terdekat kecuali Teras BRI membawa buku tabungan, kartu ATM, e-KTP dan akan dikenakan biaya yang disesuaikan dengan jenis rekening. Rekening tabungan Rp5.000,- (1)",0,0,0,0,
2023-01-29 03:07:47+00:00,https://twitter.com/rcpque/status/1619532731834335232,1619532731834335232,rcpque,"@BANKBRI_ID kartu atm di blokir karena salah pin 3x, untuk mengurusnya di wakilin kakak kandung boleg ga? soalnya senin-jumat masuk kerja","@BANKBRI_ID kartu atm di blokir karena salah pin 3x, untuk mengurusnya di wakilin kakak kandung boleg ga? soalnya senin-jumat masuk kerja",13,0,1,1,
2023-01-29 03:00:15+00:00,https://twitter.com/sabri_nnoh/status/1619530836797440000,1619530836797440000,sabri_nnoh,@BANKBRI_ID Pengeluaran,@BANKBRI_ID Pengeluaran,0,0,0,0,
2023-01-29 02:54:03+00:00,https://twitter.com/Carolinaamanis/status/1619529277724295168,1619529277724295168,Carolinaamanis,@raanends_ @BANKBRI_ID selalu gampang kalo ada Brimo,@raanends_ @BANKBRI_ID selalu gampang kalo ada Brimo,0,0,0,0,
2023-01-29 02:52:07+00:00,https://twitter.com/Carolinaamanis/status/1619528790975324160,1619528790975324160,Carolinaamanis,@hafidalpin @BANKBRI_ID promonya mantap banget,@hafidalpin @BANKBRI_ID promonya mantap banget,0,0,0,0,
2023-01-29 02:51:29+00:00,https://twitter.com/Carolinaamanis/status/1619528632334192641,1619528632334192641,Carolinaamanis,@NctzenSmg @BANKBRI_ID gokil emang semudah itu,@NctzenSmg @BANKBRI_ID gokil emang semudah itu,0,0,0,0,
2023-01-29 02:50:48+00:00,https://twitter.com/Carolinaamanis/status/1619528457519767558,1619528457519767558,Carolinaamanis,@raanends_ @BANKBRI_ID tinggal scan aja dong,@raanends_ @BANKBRI_ID tinggal scan aja dong,0,0,0,0,
2023-01-29 02:50:10+00:00,https://twitter.com/Carolinaamanis/status/1619528298840883201,1619528298840883201,Carolinaamanis,@xygrth @BANKBRI_ID tinggal scan aja dong,@xygrth @BANKBRI_ID tinggal scan aja dong,0,0,0,0,
2023-01-29 02:49:20+00:00,https://twitter.com/Carolinaamanis/status/1619528091122176001,1619528091122176001,Carolinaamanis,@kahluabeachclub @BANKBRI_ID mau beli kartu Brizzi juga deh,@kahluabeachclub @BANKBRI_ID mau beli kartu Brizzi juga deh,0,0,0,0,
2023-01-29 02:47:49+00:00,https://twitter.com/Carolinaamanis/status/1619527709264330752,1619527709264330752,Carolinaamanis,@BANKBRI_ID semangat brantas kejahatan,@BANKBRI_ID semangat brantas kejahatan,0,0,0,0,
2023-01-29 02:47:03+00:00,https://twitter.com/Carolinaamanis/status/1619527515982413824,1619527515982413824,Carolinaamanis,@BANKBRI_ID semangat brantas kejahatan,@BANKBRI_ID semangat brantas kejahatan,0,0,0,0,
2023-01-29 02:37:04+00:00,https://twitter.com/coolsadega/status/1619525004131188744,1619525004131188744,coolsadega,@gooday_freeze @dinafraa @BANKBRI_ID @kontakBRI kalo trx debit kemarin 25jt masih bisa,@gooday_freeze @dinafraa @BANKBRI_ID @kontakBRI kalo trx debit kemarin 25jt masih bisa,1,0,1,1,
2023-01-29 02:36:24+00:00,https://twitter.com/coolsadega/status/1619524833553022976,1619524833553022976,coolsadega,@gooday_freeze @dinafraa @BANKBRI_ID @kontakBRI hooh,@gooday_freeze @dinafraa @BANKBRI_ID @kontakBRI hooh,0,0,0,0,
2023-01-29 02:02:14+00:00,https://twitter.com/amrjnlee/status/1619516234902675457,1619516234902675457,amrjnlee,@balbalcode @BANKBRI_ID Siappp kak,@balbalcode @BANKBRI_ID Siappp kak,0,0,0,0,
2023-01-29 02:01:26+00:00,https://twitter.com/balbalcode/status/1619516036746989570,1619516036746989570,balbalcode,"@amrjnlee @BANKBRI_ID di call aja nder langsung, worth it kok uang lu di perjuangkn. dateng ke bank aja, bisa nge punish orangnya.","@amrjnlee @BANKBRI_ID di call aja nder langsung, worth it kok uang lu di perjuangkn. dateng ke bank aja, bisa nge punish orangnya.",2,0,4,1,
2023-01-29 01:44:10+00:00,https://twitter.com/thvarchiveluv/status/1619511689535434753,1619511689535434753,thvarchiveluv,"@oremorem58 @fatimahsanjaya2 @BANKBRI_ID Gak usah denial kalau blm merasakannya, emang sdh banyak yg komplain kasus seperti saya. Gampangnya cari aja di twt yg curhat mengenai hal yg sama seperti saya jg dah banyak!!","@oremorem58 @fatimahsanjaya2 @BANKBRI_ID Gak usah denial kalau blm merasakannya, emang sdh banyak yg komplain kasus seperti saya. Gampangnya cari aja di twt yg curhat mengenai hal yg sama seperti saya jg dah banyak!!",1,0,0,1,
2023-01-29 01:43:57+00:00,https://twitter.com/MissyRo95856010/status/1619511633151422464,1619511633151422464,MissyRo95856010,"FYI ni gais, selain kalian bisa nabung di britama rencana, kalian jg bisa ubah nominal target tabungan sama jangka waktunya lho, langsung lewat brimo. kalian udah nabung di britama rencana belom? @BANKBRI_ID #ValidNoDebat https://t.co/86fvT3waIC","FYI ni gais, selain kalian bisa nabung di britama rencana, kalian jg bisa ubah nominal target tabungan sama jangka waktunya lho, langsung lewat brimo. kalian udah nabung di britama rencana belom? @BANKBRI_ID #ValidNoDebat https://t.co/86fvT3waIC",52,0,36,1,
2023-01-29 01:43:48+00:00,https://twitter.com/van_dalemans/status/1619511598724579333,1619511598724579333,van_dalemans,@gooday_freeze @BANKBRI_ID @kontakBRI Aamiin YRA,@gooday_freeze @BANKBRI_ID @kontakBRI Aamiin YRA,0,0,0,0,
2023-01-29 01:41:35+00:00,https://twitter.com/thvarchiveluv/status/1619511037384093696,1619511037384093696,thvarchiveluv,@fatimahsanjaya2 @BANKBRI_ID Sama kak saya jg memutuskan pindah ke bank lain,@fatimahsanjaya2 @BANKBRI_ID Sama kak saya jg memutuskan pindah ke bank lain,0,0,1,0,
2023-01-29 01:26:31+00:00,https://twitter.com/gooday_freeze/status/1619507245913640960,1619507245913640960,gooday_freeze,@van_dalemans @BANKBRI_ID @kontakBRI Aamiin Yaa ALLAH 🤲🏻,@van_dalemans @BANKBRI_ID @kontakBRI Aamiin Yaa ALLAH 🤲🏻,1,0,0,0,
2023-01-29 01:00:30+00:00,https://twitter.com/van_dalemans/status/1619500700437991424,1619500700437991424,van_dalemans,@gooday_freeze @BANKBRI_ID @kontakBRI Insya Allah bakal patepang deui sareng sasih Shaum..,@gooday_freeze @BANKBRI_ID @kontakBRI Insya Allah bakal patepang deui sareng sasih Shaum..,1,0,0,0,
2023-01-29 00:58:25+00:00,https://twitter.com/itzmeiy/status/1619500177165000705,1619500177165000705,itzmeiy,@amrjnlee @BANKBRI_ID kok iso ya pake banyak nama. berarti ini komplotan sih,@amrjnlee @BANKBRI_ID kok iso ya pake banyak nama. berarti ini komplotan sih,0,0,0,0,
2023-01-29 00:45:13+00:00,https://twitter.com/gooday_freeze/status/1619496852197621760,1619496852197621760,gooday_freeze,@dinafraa @coolsadega @BANKBRI_ID @kontakBRI /hari ya?,@dinafraa @coolsadega @BANKBRI_ID @kontakBRI /hari ya?,2,0,0,0,
